From	Entry	Entry Name	Gene Names
9606.ENSP00000394954	Q6UXU4	GSG1L_HUMAN	GSG1L UNQ5831/PRO19651
9606.ENSP00000395196	Q5JPH6	SYEM_HUMAN	EARS2 KIAA1970
9606.ENSP00000395232	Q6P444	MTFR2_HUMAN	MTFR2 DUFD1 FAM54A
9606.ENSP00000395590	P80217	IN35_HUMAN	IFI35 IFP35
9606.ENSP00000395654	P51532	SMCA4_HUMAN	SMARCA4 BAF190A BRG1 SNF2B SNF2L4
9606.ENSP00000395704	O00574	CXCR6_HUMAN	CXCR6 BONZO STRL33 TYMSTR
9606.ENSP00000395708	O95398	RPGF3_HUMAN	RAPGEF3 CGEF1 EPAC EPAC1
9606.ENSP00000395772	Q9BVP2	GNL3_HUMAN	GNL3 E2IG3 NS
9606.ENSP00000395835	Q6ZRS4	ITPI1_HUMAN	ITPRID1 CCDC129
9606.ENSP00000395983	Q9UP95	S12A4_HUMAN	SLC12A4 KCC1
9606.ENSP00000395995	Q6ZP82	CC141_HUMAN	CCDC141 CAMDI
9606.ENSP00000396103	Q9UL68	MYT1L_HUMAN	MYT1L KIAA1106
9606.ENSP00000396160	Q9HCM7	FBSL_HUMAN	FBRSL1 AUTS2L KIAA1545 XTP9
9606.ENSP00000396445	Q9Y236	OSGI2_HUMAN	OSGIN2 C8orf1
9606.ENSP00000396722	Q9P121	NTRI_HUMAN	NTM IGLON2 NT UNQ297/PRO337
9606.ENSP00000396843	P08651	NFIC_HUMAN	NFIC NFI
9606.ENSP00000397026	Q13002	GRIK2_HUMAN	GRIK2 GLUR6
9606.ENSP00000397082	Q8IWL2	SFTA1_HUMAN	SFTPA1 COLEC4 PSAP SFTP1 SFTPA SFTPA1B
9606.ENSP00000397133	Q9UGI9	AAKG3_HUMAN	PRKAG3 AMPKG3
9606.ENSP00000397157	Q96FX8	PERP_HUMAN	PERP KCP1 KRTCAP1 PIGPC1 THW
9606.ENSP00000397172	P62952	BLCAP_HUMAN	BLCAP BC10
9606.ENSP00000397181	P49798	RGS4_HUMAN	RGS4
9606.ENSP00000397312	Q9H3W5	LRRN3_HUMAN	LRRN3 Nbla10363 UNQ194/PRO220
9606.ENSP00000397351	A4D2P6	GRD2I_HUMAN	GRID2IP
9606.ENSP00000397552	O96019	ACL6A_HUMAN	ACTL6A BAF53 BAF53A INO80K
9606.ENSP00000397908	Q14693	LPIN1_HUMAN	LPIN1 KIAA0188
9606.ENSP00000397925	O75185	AT2C2_HUMAN	ATP2C2 KIAA0703 SPCA2
9606.ENSP00000398076	O43861	ATP9B_HUMAN	ATP9B ATPIIB NEO1L HUSSY-20
9606.ENSP00000398105	Q9BUX1	CHAC1_HUMAN	CHAC1 BOTCH
9606.ENSP00000398131	P15170	ERF3A_HUMAN	GSPT1 ERF3A
9606.ENSP00000398273	P35711	SOX5_HUMAN	SOX5
9606.ENSP00000398481	Q86UW7	CAPS2_HUMAN	CADPS2 CAPS2 KIAA1591
9606.ENSP00000398568	P14222	PERF_HUMAN	PRF1 PFP
9606.ENSP00000398632	P16070	CD44_HUMAN	CD44 LHR MDU2 MDU3 MIC4
9606.ENSP00000398655	Q08881	ITK_HUMAN	ITK EMT LYK
9606.ENSP00000398698	P01375	TNFA_HUMAN	TNF TNFA TNFSF2
9606.ENSP00000398722	Q9BWS9	CHID1_HUMAN	CHID1 GL008 PSEC0104 SB139
9606.ENSP00000398789	Q9Y5W8	SNX13_HUMAN	SNX13 KIAA0713
9606.ENSP00000398824	Q96BD5	PF21A_HUMAN	PHF21A BHC80 KIAA1696 BM-006
9606.ENSP00000398890	P28068	DMB_HUMAN	HLA-DMB DMB RING7
9606.ENSP00000399013	Q8WYK1	CNTP5_HUMAN	CNTNAP5 CASPR5
9606.ENSP00000399168	P01889	HLAB_HUMAN	HLA-B HLAB
9606.ENSP00000399259	Q86WN1	FCSD1_HUMAN	FCHSD1 UNQ737/PRO1431
9606.ENSP00000399441	Q7Z2Q7	LRR70_HUMAN	LRRC70 UNQ1891/PRO4337
9606.ENSP00000399457	P39656	OST48_HUMAN	DDOST KIAA0115 OST48 OK/SW-cl.45
9606.ENSP00000399518	Q01826	SATB1_HUMAN	SATB1
9606.ENSP00000399664	Q9UJL9	ZF69B_HUMAN	ZFP69B ZNF643
9606.ENSP00000399700	Q9NZF1	PLAC8_HUMAN	PLAC8 BM-004
9606.ENSP00000399709	O76090	BEST1_HUMAN	BEST1 VMD2
9606.ENSP00000399718	Q9NS73	MBIP1_HUMAN	MBIP BM-015
9606.ENSP00000399805	Q08257	QOR_HUMAN	CRYZ
9606.ENSP00000399808	P09017	HXC4_HUMAN	HOXC4 HOX3E
9606.ENSP00000399862	Q9H9A5	CNO10_HUMAN	CNOT10
9606.ENSP00000399968	Q15596	NCOA2_HUMAN	NCOA2 BHLHE75 SRC2 TIF2
9606.ENSP00000400101	Q9UJS0	S2513_HUMAN	SLC25A13
9606.ENSP00000400175	P61586	RHOA_HUMAN	RHOA ARH12 ARHA RHO12
9606.ENSP00000400223	Q86VR8	FJX1_HUMAN	FJX1
9606.ENSP00000400258	Q9P1A6	DLGP2_HUMAN	DLGAP2 C8orf68 DAP2 ERICH1-AS1
9606.ENSP00000400365	P24043	LAMA2_HUMAN	LAMA2 LAMM
9606.ENSP00000400433	P52597	HNRPF_HUMAN	HNRNPF HNRPF
9606.ENSP00000400467	P32969	RL9_HUMAN	RPL9 OK/SW-cl.103; RPL9P7; RPL9P8; RPL9P9
9606.ENSP00000400533	O00175	CCL24_HUMAN	CCL24 MPIF2 SCYA24
9606.ENSP00000400591	P62304	RUXE_HUMAN	SNRPE
9606.ENSP00000400646	Q8TCS8	PNPT1_HUMAN	PNPT1 PNPASE
9606.ENSP00000400717	Q14344	GNA13_HUMAN	GNA13
9606.ENSP00000400878	Q14588	ZN234_HUMAN	ZNF234 ZNF269
9606.ENSP00000400887	Q6PFW1	VIP1_HUMAN	PPIP5K1 HISPPD2A IP6K IPS1 KIAA0377 VIP1
9606.ENSP00000400892	A2RU30	TESP1_HUMAN	TESPA1 KIAA0748 HSPC257
9606.ENSP00000400895	Q3ZCN5	OTOGL_HUMAN	OTOGL C12orf64
9606.ENSP00000400921	Q8ND83	SLAI1_HUMAN	SLAIN1 C13orf32
9606.ENSP00000401010	P47756	CAPZB_HUMAN	CAPZB
9606.ENSP00000401145	O43903	GAS2_HUMAN	GAS2
9606.ENSP00000401303	P29353	SHC1_HUMAN	SHC1 SHC SHCA
9606.ENSP00000401310	Q96QU4	FRG2B_HUMAN	FRG2B
9606.ENSP00000401399	Q99836	MYD88_HUMAN	MYD88
9606.ENSP00000401435	Q5VIR6	VPS53_HUMAN	VPS53 PP13624
9606.ENSP00000401445	O75460	ERN1_HUMAN	ERN1 IRE1
9606.ENSP00000401502	O43699	SIGL6_HUMAN	SIGLEC6 CD33L CD33L1 OBBP1
9606.ENSP00000401597	Q6ZMT9	DTHD1_HUMAN	DTHD1
9606.ENSP00000401633	Q9Y6X6	MYO16_HUMAN	MYO16 KIAA0865 MYO16B NYAP3
9606.ENSP00000401802	P62333	PRS10_HUMAN	PSMC6 SUG2
9606.ENSP00000401831	Q96CM8	ACSF2_HUMAN	ACSF2 UNQ493/PRO1009
9606.ENSP00000401946	Q9UPQ9	TNR6B_HUMAN	TNRC6B KIAA1093
9606.ENSP00000401980	Q7Z434	MAVS_HUMAN	MAVS IPS1 KIAA1271 VISA
9606.ENSP00000402033	O15018	PDZD2_HUMAN	PDZD2 AIPC KIAA0300 PDZK3
9606.ENSP00000402092	Q8N6K7	SAMD3_HUMAN	SAMD3
9606.ENSP00000402103	P19367	HXK1_HUMAN	HK1
9606.ENSP00000402219	Q86XK7	VSIG1_HUMAN	VSIG1 GPA34
9606.ENSP00000402257	Q06455	MTG8_HUMAN	RUNX1T1 AML1T1 CBFA2T1 CDR ETO MTG8 ZMYND2
9606.ENSP00000402301	Q86VI4	LAP4B_HUMAN	LAPTM4B PSEC0001
9606.ENSP00000402346	Q9UBF2	COPG2_HUMAN	COPG2
9606.ENSP00000402394	Q7LFX5	CHSTF_HUMAN	CHST15 BRAG GALNAC4S6ST KIAA0598
9606.ENSP00000402457	Q3KR37	ASTRB_HUMAN	GRAMD1B KIAA1201 UNQ3032/PRO9834
9606.ENSP00000402460	Q9H4D0	CSTN2_HUMAN	CLSTN2 CS2
9606.ENSP00000402505	Q8IZJ3	CPMD8_HUMAN	CPAMD8 KIAA1283
9606.ENSP00000402584	Q8NFP4	MDGA1_HUMAN	MDGA1 MAMDC3
9606.ENSP00000402653	Q9BRX9	WDR83_HUMAN	WDR83 MORG1
9606.ENSP00000402790	A6NFC5	TM235_HUMAN	TMEM235
9606.ENSP00000402935	Q92609	TBCD5_HUMAN	TBC1D5 KIAA0210
9606.ENSP00000403067	Q7Z6J6	FRMD5_HUMAN	FRMD5
9606.ENSP00000403104	Q6IA17	SIGIR_HUMAN	SIGIRR UNQ301/PRO342
9606.ENSP00000403117	Q9H3U5	MFSD1_HUMAN	MFSD1 SMAP4 UG0581B09
9606.ENSP00000403172	Q02878	RL6_HUMAN	RPL6 TXREB1
9606.ENSP00000403465	Q9P2K1	C2D2A_HUMAN	CC2D2A KIAA1345
9606.ENSP00000403495	P01374	TNFB_HUMAN	LTA TNFB TNFSF1
9606.ENSP00000403636	Q96PV0	SYGP1_HUMAN	SYNGAP1 KIAA1938
9606.ENSP00000403644	P20711	DDC_HUMAN	DDC AADC
9606.ENSP00000403645	Q6ICL3	TNG2_HUMAN	TANGO2 C22orf25
9606.ENSP00000403932	Q8N7B9	EFCB3_HUMAN	EFCAB3
9606.ENSP00000403954	Q9UKZ4	TEN1_HUMAN	TENM1 ODZ1 TNM1
9606.ENSP00000404100	P26367	PAX6_HUMAN	PAX6 AN2
9606.ENSP00000404121	Q12906	ILF3_HUMAN	ILF3 DRBF MPHOSPH4 NF90
9606.ENSP00000404179	Q8N1I0	DOCK4_HUMAN	DOCK4 KIAA0716
9606.ENSP00000404190	Q9H0H5	RGAP1_HUMAN	RACGAP1 KIAA1478 MGCRACGAP
9606.ENSP00000404203	P17540	KCRS_HUMAN	CKMT2
9606.ENSP00000404251	Q14135	VGLL4_HUMAN	VGLL4 KIAA0121
9606.ENSP00000404375	P83881	RL36A_HUMAN	RPL36A RPL44 GIG15 MIG6
9606.ENSP00000404570	Q9UKX3	MYH13_HUMAN	MYH13
9606.ENSP00000404705	Q58DX5	NADL2_HUMAN	NAALADL2
9606.ENSP00000404833	O15533	TPSN_HUMAN	TAPBP NGS17 TAPA
9606.ENSP00000404854	Q92597	NDRG1_HUMAN	NDRG1 CAP43 DRG1 RTP
9606.ENSP00000404860	F8WDG0	F8WDG0_HUMAN	SCHIP1
9606.ENSP00000404873	H3BP73	H3BP73_HUMAN	QPRT
9606.ENSP00000405330	P03372	ESR1_HUMAN	ESR1 ESR NR3A1
9606.ENSP00000405338	Q92835	SHIP1_HUMAN	INPP5D SHIP SHIP1
9606.ENSP00000405388	Q9NS85	CAH10_HUMAN	CA10 hucep-15 UNQ533/PRO1076
9606.ENSP00000405424	Q8N573	OXR1_HUMAN	OXR1 Nbla00307
9606.ENSP00000405482	Q8N434	SVOPL_HUMAN	SVOPL
9606.ENSP00000405577	Q9H6B4	CLMP_HUMAN	CLMP ACAM ASAM UNQ318/PRO363
9606.ENSP00000405635	H3BUT5	H3BUT5_HUMAN	CNEP1R1
9606.ENSP00000405890	P40424	PBX1_HUMAN	PBX1 PRL
9606.ENSP00000405965	P61956	SUMO2_HUMAN	SUMO2 SMT3B SMT3H2
9606.ENSP00000406037	Q9H7Z6	KAT8_HUMAN	KAT8 MOF MYST1 PP7073
9606.ENSP00000406157	O95340	PAPS2_HUMAN	PAPSS2 ATPSK2
9606.ENSP00000406162	Q99873	ANM1_HUMAN	PRMT1 HMT2 HRMT1L2 IR1B4
9606.ENSP00000406191	Q9HBA0	TRPV4_HUMAN	TRPV4 VRL2 VROAC
9606.ENSP00000406197	Q8TEZ7	PAQR8_HUMAN	PAQR8 C6orf33 LMPB1 MPRB
9606.ENSP00000406209	Q9Y6I3	EPN1_HUMAN	EPN1
9606.ENSP00000406220	Q86YT5	S13A5_HUMAN	SLC13A5 NACT
9606.ENSP00000406229	Q14517	FAT1_HUMAN	FAT1 CDHF7 FAT
9606.ENSP00000406286	O15156	ZBT7B_HUMAN	ZBTB7B ZBTB15 ZFP67 ZNF857B
9606.ENSP00000406293	O75764	TCEA3_HUMAN	TCEA3 TFIISH
9606.ENSP00000406463	Q99615	DNJC7_HUMAN	DNAJC7 TPR2 TTC2
9606.ENSP00000406478	O75023	LIRB5_HUMAN	LILRB5 LIR8
9606.ENSP00000406674	Q96PD6	MOGT1_HUMAN	MOGAT1 DC2 DGAT2L1
9606.ENSP00000406970	Q8IWV1	LAX1_HUMAN	LAX1 LAX
9606.ENSP00000407182	O14787	TNPO2_HUMAN	TNPO2
9606.ENSP00000407193	Q96EG1	ARSG_HUMAN	ARSG KIAA1001 UNQ839/PRO1777
9606.ENSP00000407487	Q9H3U1	UN45A_HUMAN	UNC45A SMAP1
9606.ENSP00000407509	Q8IY17	PLPL6_HUMAN	PNPLA6 NTE
9606.ENSP00000407552	O60861	GAS7_HUMAN	GAS7 KIAA0394
9606.ENSP00000407586	P01112	RASH_HUMAN	HRAS HRAS1
9606.ENSP00000407761	Q9NUZ1	ACOXL_HUMAN	ACOXL
9606.ENSP00000407822	Q9UQ52	CNTN6_HUMAN	CNTN6
9606.ENSP00000408002	Q86Y07	VRK2_HUMAN	VRK2
9606.ENSP00000408025	P09467	F16P1_HUMAN	FBP1 FBP
9606.ENSP00000408146	P04440	DPB1_HUMAN	HLA-DPB1 HLA-DP1B
9606.ENSP00000408411	P13473	LAMP2_HUMAN	LAMP2
9606.ENSP00000408581	Q14C87	T132D_HUMAN	TMEM132D HBE120 KIAA1944 MOLT
9606.ENSP00000408617	Q9UKV0	HDAC9_HUMAN	HDAC9 HDAC7 HDAC7B HDRP KIAA0744 MITR
9606.ENSP00000408695	P17252	KPCA_HUMAN	PRKCA PKCA PRKACA
9606.ENSP00000408697	Q68CJ6	SLIP_HUMAN	NUGGC C8orf80 HMFN0672
9606.ENSP00000408792	Q8IXZ3	SP8_HUMAN	SP8
9606.ENSP00000408910	Q13561	DCTN2_HUMAN	DCTN2 DCTN50
9606.ENSP00000408979	Q12840	KIF5A_HUMAN	KIF5A NKHC1
9606.ENSP00000409007	P39905	GDNF_HUMAN	GDNF
9606.ENSP00000409126	Q4KMQ2	ANO6_HUMAN	ANO6 TMEM16F
9606.ENSP00000409667	O43426	SYNJ1_HUMAN	SYNJ1 KIAA0910
9606.ENSP00000409906	Q70EK8	UBP53_HUMAN	USP53 KIAA1350
9606.ENSP00000409952	Q8N1B4	VPS52_HUMAN	VPS52 SACM2L
9606.ENSP00000410059	P29692	EF1D_HUMAN	EEF1D EF1D
9606.ENSP00000410216	Q8NA72	POC5_HUMAN	POC5 C5orf37
9606.ENSP00000410257	Q14524	SCN5A_HUMAN	SCN5A
9606.ENSP00000410269	Q3YBM2	T176B_HUMAN	TMEM176B LR8
9606.ENSP00000410294	P21802	FGFR2_HUMAN	FGFR2 BEK KGFR KSAM
9606.ENSP00000410309	P54750	PDE1A_HUMAN	PDE1A
9606.ENSP00000410339	O96008	TOM40_HUMAN	TOMM40 C19orf1 PEREC1 TOM40
9606.ENSP00000410446	Q12899	TRI26_HUMAN	TRIM26 RNF95 ZNF173
9606.ENSP00000410452	P16949	STMN1_HUMAN	STMN1 C1orf215 LAP18 OP18
9606.ENSP00000410481	Q06643	TNFC_HUMAN	LTB TNFC TNFSF3
9606.ENSP00000410584	Q9BZC1	CELF4_HUMAN	CELF4 BRUNOL4
9606.ENSP00000410732	P18507	GBRG2_HUMAN	GABRG2
9606.ENSP00000410811	Q6PIW4	FIGL1_HUMAN	FIGNL1
9606.ENSP00000410833	Q04446	GLGB_HUMAN	GBE1
9606.ENSP00000410852	Q8N3T6	T132C_HUMAN	TMEM132C
9606.ENSP00000411096	Q86UQ4	ABCAD_HUMAN	ABCA13
9606.ENSP00000411099	Q9UKI8	TLK1_HUMAN	TLK1 KIAA0137
9606.ENSP00000411152	P27987	IP3KB_HUMAN	ITPKB
9606.ENSP00000411355	P08575	PTPRC_HUMAN	PTPRC CD45
9606.ENSP00000411397	P27448	MARK3_HUMAN	MARK3 CTAK1 EMK2
9606.ENSP00000411471	Q9NUQ8	ABCF3_HUMAN	ABCF3
9606.ENSP00000411770	Q9BWP8	COL11_HUMAN	COLEC11 UNQ596/PRO1182
9606.ENSP00000411816	Q8TDX6	CGAT1_HUMAN	CSGALNACT1 CHGN GALNACT1 UNQ656/PRO1287
9606.ENSP00000411825	Q8WUM4	PDC6I_HUMAN	PDCD6IP AIP1 ALIX KIAA1375
9606.ENSP00000412130	Q9Y6F6	IRAG1_HUMAN	IRAG1 IRAG JAW1L MRVI1
9606.ENSP00000412178	Q13574	DGKZ_HUMAN	DGKZ DAGK6
9606.ENSP00000412189	Q8N0Y7	PGAM4_HUMAN	PGAM4 PGAM3
9606.ENSP00000412209	Q01344	IL5RA_HUMAN	IL5RA IL5R
9606.ENSP00000412237	P22301	IL10_HUMAN	IL10
9606.ENSP00000412361	Q96RL6	SIG11_HUMAN	SIGLEC11 UNQ9222/PRO28718
9606.ENSP00000412566	P14678	RSMB_HUMAN	SNRPB COD SNRPB1
9606.ENSP00000412763	Q5VYJ5	MALR1_HUMAN	MALRD1 C10orf112 DIET1
9606.ENSP00000412894	O95059	RPP14_HUMAN	RPP14
9606.ENSP00000412927	P17693	HLAG_HUMAN	HLA-G HLA-6.0 HLAG
9606.ENSP00000413196	Q05DH4	FHI1A_HUMAN	FHIP1A FAM160A1
9606.ENSP00000413436	P27635	RL10_HUMAN	RPL10 DXS648E QM
9606.ENSP00000413496	P61328	FGF12_HUMAN	FGF12 FGF12B FHF1
9606.ENSP00000413520	Q8IV36	HID1_HUMAN	HID1 C17orf28 DMC1
9606.ENSP00000413606	Q15833	STXB2_HUMAN	STXBP2 UNC18B
9606.ENSP00000413697	O60784	TOM1_HUMAN	TOM1
9606.ENSP00000413861	Q9Y336	SIGL9_HUMAN	SIGLEC9 UNQ668/PRO1302
9606.ENSP00000413908	Q9Y276	BCS1_HUMAN	BCS1L BCS1
9606.ENSP00000414022	Q5SV97	PERM1_HUMAN	PERM1 C1orf170
9606.ENSP00000414109	Q8NCD3	HJURP_HUMAN	HJURP FAKTS FLEG1 URLC9
9606.ENSP00000414202	Q9UPN7	PP6R1_HUMAN	PPP6R1 KIAA1115 PP6R1 SAPS1
9606.ENSP00000414303	P23560	BDNF_HUMAN	BDNF
9606.ENSP00000414321	P62847	RS24_HUMAN	RPS24
9606.ENSP00000414350	Q8N307	MUC20_HUMAN	MUC20 KIAA1359 UNQ2782/PRO7170
9606.ENSP00000414359	P25786	PSA1_HUMAN	PSMA1 HC2 NU PROS30 PSC2
9606.ENSP00000414398	Q9UBS4	DJB11_HUMAN	DNAJB11 EDJ ERJ3 HDJ9 PSEC0121 UNQ537/PRO1080
9606.ENSP00000414516	Q15532	SSXT_HUMAN	SS18 SSXT SYT
9606.ENSP00000414624	Q14558	KPRA_HUMAN	PRPSAP1
9606.ENSP00000414786	Q6YI46	TMM64_HUMAN	TMEM64
9606.ENSP00000414886	A0A0A0MS16	A0A0A0MS16_HUMAN	KCNIP1
9606.ENSP00000414904	P43234	CATO_HUMAN	CTSO CTSO1
9606.ENSP00000415090	Q6PIF6	MYO7B_HUMAN	MYO7B
9606.ENSP00000415491	Q92561	PHYIP_HUMAN	PHYHIP DYRK1AP3 KIAA0273
9606.ENSP00000415536	P52434	RPAB3_HUMAN	POLR2H
9606.ENSP00000415786	P07093	GDN_HUMAN	SERPINE2 PI7 PN1
9606.ENSP00000416066	P01009	A1AT_HUMAN	SERPINA1 AAT PI PRO0684 PRO2209
9606.ENSP00000416097	Q08379	GOGA2_HUMAN	GOLGA2
9606.ENSP00000416168	O15050	TRNK1_HUMAN	TRANK1 KIAA0342 LBA1
9606.ENSP00000416250	Q14232	EI2BA_HUMAN	EIF2B1 EIF2BA
9606.ENSP00000416255	Q04637	IF4G1_HUMAN	EIF4G1 EIF4F EIF4G EIF4GI
9606.ENSP00000416330	Q15582	BGH3_HUMAN	TGFBI BIGH3
9606.ENSP00000416341	Q99435	NELL2_HUMAN	NELL2 NRP2
9606.ENSP00000416429	P62910	RL32_HUMAN	RPL32 PP9932
9606.ENSP00000416583	Q9Y315	DEOC_HUMAN	DERA CGI-26
9606.ENSP00000416673	C9JE40	PATL2_HUMAN	PATL2
9606.ENSP00000416707	Q5GH73	XKR6_HUMAN	XKR6 C8orf21 C8orf5 C8orf7 XRG6
9606.ENSP00000416741	Q96QI5	HS3S6_HUMAN	HS3ST6 HS3ST5
9606.ENSP00000416753	Q8N387	MUC15_HUMAN	MUC15 UNQ750/PRO1481
9606.ENSP00000416951	Q86VM9	ZCH18_HUMAN	ZC3H18 NHN1
9606.ENSP00000416959	P62995	TRA2B_HUMAN	TRA2B SFRS10
9606.ENSP00000416996	O00590	ACKR2_HUMAN	ACKR2 CCBP2 CCR10 CMKBR9 D6
9606.ENSP00000417052	Q15125	EBP_HUMAN	EBP
9606.ENSP00000417142	Q16718	NDUA5_HUMAN	NDUFA5
9606.ENSP00000417175	O95292	VAPB_HUMAN	VAPB UNQ484/PRO983
9606.ENSP00000417192	P51504	ZNF80_HUMAN	ZNF80
9606.ENSP00000417207	P14651	HXB3_HUMAN	HOXB3 HOX2G
9606.ENSP00000417229	Q9BY44	EIF2A_HUMAN	EIF2A CDA02 MSTP004 MSTP089
9606.ENSP00000417273	P16333	NCK1_HUMAN	NCK1 NCK
9606.ENSP00000417303	O95600	KLF8_HUMAN	KLF8 BKLF3 ZNF741
9606.ENSP00000417335	Q9HCK4	ROBO2_HUMAN	ROBO2 KIAA1568
9606.ENSP00000417480	P49789	FHIT_HUMAN	FHIT
9606.ENSP00000417498	Q99102	MUC4_HUMAN	MUC4
9606.ENSP00000417569	Q9P246	STIM2_HUMAN	STIM2 KIAA1482
9606.ENSP00000417602	Q9HD33	RM47_HUMAN	MRPL47 NCM1 CGI-204
9606.ENSP00000417604	A0A2U3TZT1	A0A2U3TZT1_HUMAN	SMIM29
9606.ENSP00000417610	Q9ULC3	RAB23_HUMAN	RAB23 HSPC137
9606.ENSP00000417626	Q96HP8	T176A_HUMAN	TMEM176A HCA112
9606.ENSP00000417653	Q9UJU6	DBNL_HUMAN	DBNL CMAP SH3P7 PP5423
9606.ENSP00000417659	Q5SGD2	PPM1L_HUMAN	PPM1L PP2CE
9606.ENSP00000417748	Q5TDH0	DDI2_HUMAN	DDI2
9606.ENSP00000417763	P41227	NAA10_HUMAN	NAA10 ARD1 ARD1A TE2
9606.ENSP00000417919	Q8N831	TSYL6_HUMAN	TSPYL6
9606.ENSP00000417980	Q9H9B1	EHMT1_HUMAN	EHMT1 EUHMTASE1 GLP KIAA1876 KMT1D
9606.ENSP00000418008	P82650	RT22_HUMAN	MRPS22 C3orf5 RPMS22 GK002
9606.ENSP00000418070	Q9NQS3	NECT3_HUMAN	NECTIN3 PRR3 PVRL3
9606.ENSP00000418081	Q9NY47	CA2D2_HUMAN	CACNA2D2 KIAA0558
9606.ENSP00000418082	P61513	RL37A_HUMAN	RPL37A
9606.ENSP00000418112	P23470	PTPRG_HUMAN	PTPRG PTPG
9606.ENSP00000418221	Q6DKI1	RL7L_HUMAN	RPL7L1
9606.ENSP00000418397	P26440	IVD_HUMAN	IVD
9606.ENSP00000418401	Q9Y5M8	SRPRB_HUMAN	SRPRB PSEC0230
9606.ENSP00000418438	O95167	NDUA3_HUMAN	NDUFA3
9606.ENSP00000418529	Q9UNZ2	NSF1C_HUMAN	NSFL1C UBXN2C
9606.ENSP00000418575	Q7Z5A9	TAFA1_HUMAN	TAFA1 FAM19A1
9606.ENSP00000418695	C9J0E9	C9J0E9_HUMAN	PSMD6
9606.ENSP00000418735	Q9P2N4	ATS9_HUMAN	ADAMTS9 KIAA1312
9606.ENSP00000418751	Q96Q07	BTBD9_HUMAN	BTBD9 KIAA1880
9606.ENSP00000418754	Q13308	PTK7_HUMAN	PTK7 CCK4
9606.ENSP00000418770	Q99497	PARK7_HUMAN	PARK7
9606.ENSP00000418803	Q9NPL8	TIDC1_HUMAN	TIMMDC1 C3orf1 UNQ247/PRO284
9606.ENSP00000418823	Q9C0B1	FTO_HUMAN	FTO KIAA1752
9606.ENSP00000418842	P56556	NDUA6_HUMAN	NDUFA6 LYRM6 NADHB14
9606.ENSP00000418868	P47914	RL29_HUMAN	RPL29
9606.ENSP00000418915	P42771	CDN2A_HUMAN	CDKN2A CDKN2 MTS1
9606.ENSP00000418944	Q86TG7	PEG10_HUMAN	PEG10 EDR KIAA1051e MAR2 MART2 MEF3L1 RGAG3
9606.ENSP00000418960	P38398	BRCA1_HUMAN	BRCA1 RNF53
9606.ENSP00000418994	Q8TBG9	SYNPR_HUMAN	SYNPR
9606.ENSP00000419027	P05166	PCCB_HUMAN	PCCB
9606.ENSP00000419038	Q96RP9	EFGM_HUMAN	GFM1 EFG EFG1 GFM
9606.ENSP00000419081	Q96GE6	CALL4_HUMAN	CALML4
9606.ENSP00000419085	Q495A1	TIGIT_HUMAN	TIGIT VSIG9 VSTM3
9606.ENSP00000419101	Q8IZS8	CA2D3_HUMAN	CACNA2D3
9606.ENSP00000419117	P18077	RL35A_HUMAN	RPL35A GIG33
9606.ENSP00000419124	O95990	F107A_HUMAN	FAM107A DRR1 TU3A
9606.ENSP00000419184	Q9H7B4	SMYD3_HUMAN	SMYD3 ZMYND1 ZNFN3A1
9606.ENSP00000419266	P49640	EVX1_HUMAN	EVX1
9606.ENSP00000419298	Q06416	P5F1B_HUMAN	POU5F1B OCT4PG1 OTF3C OTF3P1 POU5F1P1 POU5FLC20 POU5FLC8
9606.ENSP00000419325	Q96I99	SUCB2_HUMAN	SUCLG2
9606.ENSP00000419361	O95622	ADCY5_HUMAN	ADCY5
9606.ENSP00000419378	O95833	CLIC3_HUMAN	CLIC3
9606.ENSP00000419422	P30556	AGTR1_HUMAN	AGTR1 AGTR1A AGTR1B AT2R1 AT2R1B
9606.ENSP00000419425	P62937	PPIA_HUMAN	PPIA CYPA
9606.ENSP00000419446	Q13443	ADAM9_HUMAN	ADAM9 KIAA0021 MCMP MDC9 MLTNG
9606.ENSP00000419449	P41567	EIF1_HUMAN	EIF1 SUI1
9606.ENSP00000419465	Q9GZV5	WWTR1_HUMAN	WWTR1 TAZ
9606.ENSP00000419485	Q8N6F7	GCSAM_HUMAN	GCSAM GAL GCET2
9606.ENSP00000419692	P19793	RXRA_HUMAN	RXRA NR2B1
9606.ENSP00000419718	Q8IZS5	OFCC1_HUMAN	OFCC1 MRDS1
9606.ENSP00000419851	P49915	GUAA_HUMAN	GMPS
9606.ENSP00000419901	Q5T7N2	LITD1_HUMAN	L1TD1 ECAT11
9606.ENSP00000419952	Q14722	KCAB1_HUMAN	KCNAB1 KCNA1B
9606.ENSP00000419970	P16435	NCPR_HUMAN	POR CYPOR
9606.ENSP00000420026	Q9HD34	LYRM4_HUMAN	LYRM4 C6orf149 ISD11 CGI-203
9606.ENSP00000420040	Q9NS61	KCIP2_HUMAN	KCNIP2 KCHIP2
9606.ENSP00000420091	O94933	SLIK3_HUMAN	SLITRK3 KIAA0848
9606.ENSP00000420127	P51151	RAB9A_HUMAN	RAB9A RAB9
9606.ENSP00000420200	P54922	ADPRH_HUMAN	ADPRH ARH1
9606.ENSP00000420213	O75369	FLNB_HUMAN	FLNB FLN1L FLN3 TABP TAP
9606.ENSP00000420295	P35913	PDE6B_HUMAN	PDE6B PDEB
9606.ENSP00000420315	Q9BV23	ABHD6_HUMAN	ABHD6
